41.882614176795556,-87.62178182601929,Jay Pritzker Pavilion
41.88265411563484,-87.62330263853079,Cloud Gate
41.88261511531343,-87.6232102362975,The Bean
41.92174002508161,-87.63375798963776,Lincoln Park Zoo
41.881483897293485,-87.62373447418213,Crown Fountain
41.883640263310966,-87.62467077533687,Chicago Cultural Center
41.90031112675273,-87.68690787255764,Empty Bottle
41.885158334956465,-87.6616988741742,Bottom Lounge
41.939683919338464,-87.65408370639982,Brew & View
41.95805202065981,-87.68149584531784,Cornservatory
41.96804962853994,-87.68898934876307,DANK Haus German American Cultural Center
41.78913960320643,-87.60018733067167,Grounds of Being
41.91836895322576,-87.68513365977039,Gallery Cabaret
41.943052984874605,-87.6494836807251,Town Hall Pub
41.869032,-87.683837,Bacci Pizzeria
41.92584547403123,-87.68795445808105,Mutiny Corp
41.89151592668623,-87.60034829378128,Miller Lite Beer Garden
41.83534105401393,-87.62821912765503,The Bog
41.91054804448271,-87.66092826354934,Exit
41.88637994199445,-87.66690015515162,Cobra Lounge
41.997803,-87.687057,Cary's Lounge
42.009372983787216,-87.66621631691488,Red Line Tap
41.731333879533075,-87.72255997248863,Chuck E. Cheese
41.91000382980451,-87.65180035329087,Mud Bug
41.948654651641846,-87.697664,Chicago Golden Gloves
41.90762319068731,-87.84732801078103,Chuck E. Cheese's
41.940078441441635,-88.08192024902296,Shark City
41.903915516666665,-87.6290774345398,Chi-Town Pizza
41.85896755588003,-88.07718202143005,Wendy's
41.91062545776367,-87.66950988769531,Infiniteus Rocks & Juice
41.879570763813994,-87.62365937232971,The Art Institute of Chicago
41.79078478633295,-87.58305072784424,Museum of Science and Industry
41.97590609039391,-87.66940907937354,Neo-Futurists
41.88809378282658,-87.62884968371465,House of Blues
41.867471775628,-87.61446048608623,Shedd Aquarium
41.89716623689337,-87.62137413024901,Museum of Contemporary Art Chicago
41.86633302711229,-87.60678291320801,Adler Planetarium
41.83000367517884,-87.63393904908577,U.S. Cellular Field
41.92591789195689,-87.64976739844555,Lincoln Hall
41.928645130672905,-87.64905921517676,Kingston Mines
41.94983065926516,-87.65874640156977,Metro
41.925026958891465,-87.68811330329649,Logan Arcade
41.87310064757227,-87.62614572780251,Buddy Guy's Legends
41.939665295587886,-87.66363501548767,Schubas Tavern
41.8925661635051,-87.62480735778809,AMC Loews 600 North Michigan 9
41.90475809804748,-88.03408522111914,Brauerhouse Bar & Grill
41.91045622612031,-87.67795090610399,Subterranean
41.924333483725,-87.69931289915628,Emporium Arcade Bar
41.933668808177195,-87.65361644723805,Headquarters Beercade
42.0038404709752,-87.67248605499331,Mind Crusher Tattoo
41.90660958973037,-87.67173970284806,Emporium Arcade Bar
41.857884710292076,-87.6565596183617,Honky Tonk BBQ
41.9218,-87.6489,Athenian Room
41.89716623689337,-87.6348602771759,Headquarters Beercade
41.944702642219596,-87.64936272363784,Replay Beer & Bourbon
41.94987020418559,-87.6587030522607,Smart Bar
41.890271308450934,-87.63110526785796,Bub City
41.92499919387561,-87.68746376037598,Quenchers Saloon
41.93153273732498,-87.64890023374862,aliveOne
41.921724198871985,-87.69744087681808,Township
41.893660173675244,-87.63571730162286,Spybar
41.90047410087055,-87.93985180030273,Fitz's Spare Keys
41.94699907677714,-87.65670955181122,The Cubby Bear
41.86951289056477,-87.63271450996399,Lobby Lounge at ICON
41.94338017265969,-87.65329241752625,Houndstooth Saloon
41.90135440458367,-87.94006477270126,Sushi Nest
41.79911090355498,-87.58759336389615,The Promontory
41.83446764945984,-87.645988,Nana
41.88911787747795,-87.63183782678925,Untitled Supper Club
41.8895383942253,-87.63103297522144,Havana Grill
41.90994248011172,-87.65223026275635,Joe's Bar
41.89148516706085,-87.60845740630693,Margaritaville Bar & Grill
41.88556935689794,-87.68184571682626,Society Night Club
41.94782868582499,-87.65557215985976,Wrigley Field
41.86225239392434,-87.6170783554343,Soldier Field
41.978945842530116,-87.8675365447998,Kings Bowl Rosemont
41.887259186490326,-87.65073089544667,Fulton Market Kitchen
41.904381,-87.628734,Zebra Lounge
41.90386839607031,-87.62921598272871,Room Seven
41.95297959371308,-87.76286602020264,Club E
41.92161565596584,-87.66916830569072,Dolphin
41.85361211397724,-87.62596738640624,Tommy Gun's Garage
41.8857,-87.627944,Phoenix Lounge  at theWit
41.83001831764521,-87.63397278351788,Gold Coast Tickets Club
41.91727280616639,-87.70313858985901,Music Lounge
41.932915188452064,-87.65917507585166,Olé Lounge
41.89472732494213,-87.62407788887766,Tip Top Tap
